sku	title	brand_sku	brand	model	type	color	diameter	pn	pcd	pcd2	et	centerbore	sale	price	price_retail	photo_url	amount_total	amount_local	amount shopId 1	amount shopId 4	amount shopId 7	amount shopId 8	amount shopId 9	amount shopId 10	amount shopId 12	amount shopId 13	amount shopId 14	amount shopId 15	amount shopId 16	amount shopId 17	amount shopId 19	amount shopId 20	amount shopId 21	amount shopId 22	amount shopId 23	amount shopId 24	amount shopId 25	amount shopId 26	amount shopId 30	amount shopId 33	amount shopId 35	amount shopId 36	amount shopId 37	amount shopId 635	amount shopId 667	amount shopId 669	amount shopId 671	amount shopId 678	amount shopId 712	amount shopId 714	amount shopId 716	amount shopId 718	amount shopId 719	amount shopId 722	amount shopId 723	amount shopId 3012
1091170	Dezent TA silver 20 / 8.0J PCD 5x112.0 ET 39.00 ЦО 66.60 Литой / Серебристый	TTA0K8SA39E	Dezent	TA silver	Литой / Серебристый	S	20 / 8.0J	5	112.0	0.0	39.00	66.60	0	16676	18680	https://www.shinservice.ru/catalog/disk/dezent/TA_silver.s.jpg	4	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091178	Dezent TZ 17 / 6.5J PCD 5x112.0 ET 39.00 ЦО 66.60 Литой / Серебристый	TTZ98SA39E	Dezent	TZ	Литой / Серебристый	S	17 / 6.5J	5	112.0	0.0	39.00	66.60	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091182	Dezent TZ 17 / 6.5J PCD 5x112.0 ET 49.00 ЦО 66.60 Литой / Серебристый	TTZ98SA49E	Dezent	TZ	Литой / Серебристый	S	17 / 6.5J	5	112.0	0.0	49.00	66.60	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	8	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091187	Dezent TZ 17 / 7.0J PCD 5x114.3 ET 51.00 ЦО 67.10 Литой / Серебристый	TTZY0SA51E	Dezent	TZ	Литой / Серебристый	S	17 / 7.0J	5	114.3	0.0	51.00	67.10	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	12	12	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091189	Dezent TZ 17 / 7.5J PCD 5x114.3 ET 38.00 ЦО 71.60 Литой / Серебристый	TTZ70SA38	Dezent	TZ	Литой / Серебристый	S	17 / 7.5J	5	114.3	0.0	38.00	71.60	0	8922	9990	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	20	20	0	0	0	0	0	4	0	8	0	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091190	Dezent TZ 17 / 7.5J PCD 5x114.3 ET 45.00 ЦО 71.60 Литой / Серебристый	TTZ70SA45	Dezent	TZ	Литой / Серебристый	S	17 / 7.5J	5	114.3	0.0	45.00	71.60	0	8922	9990	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	20	20	0	0	0	0	0	4	0	8	0	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091193	Dezent TZ 18 / 8.0J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Серебристый	TTZG8SA48	Dezent	TZ	Литой / Серебристый	S	18 / 8.0J	5	112.0	0.0	48.00	70.10	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091200	Dezent TZ dark 17 / 7.0J PCD 5x114.3 ET 48.00 ЦО 71.60 Литой / Черный с полированной лицевой поверхностью	TTZY0BP48	Dezent	TZ dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.0J	5	114.3	0.0	48.00	71.60	0	9630	10780	https://www.shinservice.ru/catalog/disk/dezent/TZ_dark.bfp.jpg	12	12	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091201	Dezent TZ dark 17 / 7.0J PCD 5x114.3 ET 51.00 ЦО 67.10 Литой / Черный с полированной лицевой поверхностью	TTZY0BP51E	Dezent	TZ dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.0J	5	114.3	0.0	51.00	67.10	0	9630	10780	https://www.shinservice.ru/catalog/disk/dezent/TZ_dark.bfp.jpg	20	20	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091212	Dezent TZ graphite 17 / 6.5J PCD 5x112.0 ET 44.00 ЦО 66.60 Литой / Графитовый матовый	TTZ98GA44E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 6.5J	5	112.0	0.0	44.00	66.60	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	12	12	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091218	Dezent TZ graphite 17 / 7.0J PCD 5x108.0 ET 42.00 ЦО 65.10 Литой / Графитовый матовый	TTZYHGA42E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	108.0	0.0	42.00	65.10	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1091219	Dezent TZ graphite 17 / 7.0J PCD 5x108.0 ET 45.00 ЦО 63.40 Литой / Графитовый матовый	TTZYHGA45E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	108.0	0.0	45.00	63.40	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1091229	Dezent TZ graphite 17 / 7.0J PCD 5x114.3 ET 40.00 ЦО 66.10 Литой / Графитовый матовый	TTZY0GA40E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	114.3	0.0	40.00	66.10	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	12	8	0	8	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0
1091233	Dezent TZ graphite 17 / 7.0J PCD 5x114.3 ET 51.00 ЦО 67.10 Литой / Графитовый матовый	TTZY0GA51E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	114.3	0.0	51.00	67.10	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	12	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1091235	Dezent TZ graphite 17 / 7.5J PCD 5x112.0 ET 54.00 ЦО 66.60 Литой / Графитовый матовый	TTZ78GA54E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	112.0	0.0	54.00	66.60	0	8922	9990	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	12	12	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091238	Dezent TZ graphite 18 / 7.5J PCD 5x105.0 ET 44.00 ЦО 56.60 Литой / Графитовый матовый	TTZFAGA44E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 7.5J	5	105.0	0.0	44.00	56.60	0	10150	11370	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091240	Dezent TZ graphite 18 / 7.5J PCD 5x112.0 ET 52.00 ЦО 66.60 Литой / Графитовый матовый	TTZF8GA52E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 7.5J	5	112.0	0.0	52.00	66.60	0	10150	11370	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0
1091242	Dezent TZ graphite 18 / 8.0J PCD 5x112.0 ET 39.00 ЦО 66.60 Литой / Графитовый матовый	TTZG8GA39E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 8.0J	5	112.0	0.0	39.00	66.60	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091243	Dezent TZ graphite 18 / 8.0J PCD 5x112.0 ET 39.00 ЦО 66.60 Литой / Графитовый матовый	TTZG8GA39AE	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 8.0J	5	112.0	0.0	39.00	66.60	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091245	Dezent TZ graphite 18 / 8.0J PCD 5x112.0 ET 43.00 ЦО 66.60 Литой / Графитовый матовый	TTZG8GA43E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 8.0J	5	112.0	0.0	43.00	66.60	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091246	Dezent TZ graphite 18 / 8.0J PCD 5x112.0 ET 44.00 ЦО 57.10 Литой / Графитовый матовый	TTZG8GA44E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 8.0J	5	112.0	0.0	44.00	57.10	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	12	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1091251	Dezent TA silver 19 / 8.0J PCD 5x112.0 ET 45.00 ЦО 57.10 Литой / Серебристый	TTA9K8SA45E	Dezent	TA silver	Литой / Серебристый	S	19 / 8.0J	5	112.0	0.0	45.00	57.10	0	13937	15610	https://www.shinservice.ru/catalog/disk/dezent/TA_silver.s.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091253	Dezent TZ 17 / 7.0J PCD 5x108.0 ET 47.50 ЦО 63.40 Литой / Серебристый	TTZYHSA475E16	Dezent	TZ	Литой / Серебристый	S	17 / 7.0J	5	108.0	0.0	47.50	63.40	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	12	12	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091254	Dezent TZ 17 / 7.0J PCD 5x114.3 ET 48.00 ЦО 71.60 Литой / Серебристый	TTZY0SA48	Dezent	TZ	Литой / Серебристый	S	17 / 7.0J	5	114.3	0.0	48.00	71.60	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ.s.jpg	12	12	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091256	Dezent TZ dark 17 / 6.5J PCD 5x112.0 ET 49.00 ЦО 66.60 Литой / Черный с полированной лицевой поверхностью	TTZ98BP49E	Dezent	TZ dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 6.5J	5	112.0	0.0	49.00	66.60	0	9630	10780	https://www.shinservice.ru/catalog/disk/dezent/TZ_dark.bfp.jpg	8	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091262	Dezent TZ dark 17 / 7.0J PCD 5x114.3 ET 40.00 ЦО 71.60 Литой / Черный с полированной лицевой поверхностью	TTZY0BP40	Dezent	TZ dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.0J	5	114.3	0.0	40.00	71.60	0	9630	10780	https://www.shinservice.ru/catalog/disk/dezent/TZ_dark.bfp.jpg	12	12	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091265	Dezent TZ graphite 17 / 7.0J PCD 5x112.0 ET 47.00 ЦО 66.60 Литой / Графитовый матовый	TTZY8GA47E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	112.0	0.0	47.00	66.60	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1091266	Dezent TZ graphite 17 / 7.0J PCD 5x112.0 ET 49.00 ЦО 57.10 Литой / Графитовый матовый	TTZY8GA49E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	112.0	0.0	49.00	57.10	0	8684	9730	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1091274	Dezent TZ graphite 17 / 7.5J PCD 5x112.0 ET 30.00 ЦО 66.60 Литой / Графитовый матовый	TTZ78GA30E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	112.0	0.0	30.00	66.60	0	8922	9990	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	4	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091275	Dezent TZ graphite 18 / 7.5J PCD 5x112.0 ET 49.00 ЦО 66.60 Литой / Графитовый матовый	TTZF8GA49E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 7.5J	5	112.0	0.0	49.00	66.60	0	10150	11370	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	4	0	0	0
1091276	Dezent TZ graphite 18 / 8.0J PCD 5x112.0 ET 38.00 ЦО 66.60 Литой / Графитовый матовый	TTZG8GA38E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 8.0J	5	112.0	0.0	38.00	66.60	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0
1091277	Dezent TZ graphite 18 / 8.0J PCD 5x112.0 ET 40.00 ЦО 66.60 Литой / Графитовый матовый	TTZG8GA40E	Dezent	TZ graphite	Литой / Графитовый матовый	Grap_Matt	18 / 8.0J	5	112.0	0.0	40.00	66.60	0	10575	11850	https://www.shinservice.ru/catalog/disk/dezent/TZ_graphite.grap_matt.jpg	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091278	Dotz Suzuka black 19 / 8.5J PCD 5x112.0 ET 40.00 ЦО 66.60 Литой / Черный	OSU9L8BA40E	Dotz	Suzuka black	Литой / Черный	Black	19 / 8.5J	5	112.0	0.0	40.00	66.60	0	18040	20200	https://www.shinservice.ru/catalog/disk/dotz/Suzuka_black.black.jpg	11	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1091279	Dotz Suzuka dark 19 / 8.5J PCD 5x112.0 ET 45.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	OSU9L8BP45	Dotz	Suzuka dark	Литой / Черный с полированной лицевой поверхностью	BFP	19 / 8.5J	5	112.0	0.0	45.00	70.10	0	18040	20200	https://www.shinservice.ru/catalog/disk/dotz/Suzuka_dark.bfp.jpg	8	8	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091280	Dezent TA dark 20 / 8.0J PCD 5x108.0 ET 52.50 ЦО 63.40 Литой / Черный с полированной лицевой поверхностью	TTA0KHBP525E	Dezent	TA dark	Литой / Черный с полированной лицевой поверхностью	BFP	20 / 8.0J	5	108.0	0.0	52.50	63.40	0	18503	20730	https://www.shinservice.ru/catalog/disk/dezent/TA_dark.bfp.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1091281	Dezent TZ dark 17 / 6.5J PCD 5x112.0 ET 39.00 ЦО 66.60 Литой / Черный с полированной лицевой поверхностью	TTZ98BP39E	Dezent	TZ dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 6.5J	5	112.0	0.0	39.00	66.60	0	9630	10780	https://www.shinservice.ru/catalog/disk/dezent/TZ_dark.bfp.jpg	8	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091316	Dotz Spa black 17 / 7.5J PCD 5x100.0 ET 45.00 ЦО 60.10 Литой / Черный матовый	OSA76KA45	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	100.0	0.0	45.00	60.10	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1091318	Dotz Spa black 17 / 7.5J PCD 5x108.0 ET 48.00 ЦО 70.10 Литой / Черный матовый	OSA7HKA48	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	108.0	0.0	48.00	70.10	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	8	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091319	Dotz Spa black 17 / 7.5J PCD 5x112.0 ET 35.00 ЦО 70.10 Литой / Черный матовый	OSA78KA35	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	112.0	0.0	35.00	70.10	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	8	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091320	Dotz Spa black 17 / 7.5J PCD 5x112.0 ET 40.00 ЦО 70.10 Литой / Черный матовый	OSA78KA40	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	112.0	0.0	40.00	70.10	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	8	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091321	Dotz Spa black 17 / 7.5J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Черный матовый	OSA78KA48	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	112.0	0.0	48.00	70.10	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	8	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091322	Dotz Spa black 17 / 7.5J PCD 5x114.3 ET 38.00 ЦО 71.60 Литой / Черный матовый	OSA70KA38	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	114.3	0.0	38.00	71.60	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	16	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1091325	Dotz Spa black 17 / 7.5J PCD 5x114.3 ET 48.00 ЦО 71.60 Литой / Черный матовый	OSA70KA48	Dotz	Spa black	Литой / Черный матовый	MB	17 / 7.5J	5	114.3	0.0	48.00	71.60	0	12067	13520	https://www.shinservice.ru/catalog/disk/dotz/Spa_black.mb.jpg	20	20	0	0	0	0	0	4	0	0	0	0	0	4	0	0	4	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1091328	Dotz Spa dark 17 / 7.5J PCD 5x100.0 ET 35.00 ЦО 60.10 Литой / Черный с полированной лицевой поверхностью	OSA76BP35	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	100.0	0.0	35.00	60.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1091329	Dotz Spa dark 17 / 7.5J PCD 5x100.0 ET 45.00 ЦО 60.10 Литой / Черный с полированной лицевой поверхностью	OSA76BP45	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	100.0	0.0	45.00	60.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091330	Dotz Spa dark 17 / 7.5J PCD 5x108.0 ET 40.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	OSA7HBP40	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	108.0	0.0	40.00	70.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	4	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091331	Dotz Spa dark 17 / 7.5J PCD 5x108.0 ET 48.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	OSA7HBP48	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	108.0	0.0	48.00	70.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	8	8	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091332	Dotz Spa dark 17 / 7.5J PCD 5x112.0 ET 35.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	OSA78BP35	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	112.0	0.0	35.00	70.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	8	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091337	Dotz Spa dark 17 / 7.5J PCD 5x112.0 ET 40.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	OSA78BP40	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	112.0	0.0	40.00	70.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	8	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091338	Dotz Spa dark 17 / 7.5J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	OSA78BP48	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	112.0	0.0	48.00	70.10	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	8	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091340	Dotz Spa dark 17 / 7.5J PCD 5x114.3 ET 38.00 ЦО 71.60 Литой / Черный с полированной лицевой поверхностью	OSA70BP38	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	114.3	0.0	38.00	71.60	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	16	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1091341	Dotz Spa dark 17 / 7.5J PCD 5x114.3 ET 48.00 ЦО 71.60 Литой / Черный с полированной лицевой поверхностью	OSA70BP48	Dotz	Spa dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.5J	5	114.3	0.0	48.00	71.60	0	12500	14000	https://www.shinservice.ru/catalog/disk/dotz/Spa_dark.bfp.jpg	16	16	0	0	0	0	0	4	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1091347	Dotz Interlagos dark 18 / 7.5J PCD 5x105.0 ET 44.00 ЦО 56.60 Литой / Антрацитовый с полированной лицевой поверхностью	OINFAFP44E	Dotz	Interlagos dark	Литой / Антрацитовый с полированной лицевой поверхностью	HBFP	18 / 7.5J	5	105.0	0.0	44.00	56.60	0	12192	13650	https://www.shinservice.ru/catalog/disk/dotz/Interlagos_dark.hbfp.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
